4188	1.0	a	Garçon mathurin   prenom homme
4189	0.0	a	Femme mariée  marie sa femme   prenom femme
4190	1.0	a	Homme marié  pierre leur fils   prenom homme
4191	1.0	a	Homme marié andré chef  j lier  prenom homme
4192	1.0	a	Veuf marie leur fille   prenom femme
4193	1.0	a	Homme marié jean  cultivateur  prenom homme
4194	0.0	a	Femme mariée rose  sans profession  prenom femme
4195	1.0	a	Homme marié benoit chef du ménage  cultivateur  prenom homme
4196	1.0	a	Garçon gaspard fils des précédents   prenom homme
4197	1.0	a	Garçon claudiud son fils   
4198	1.0	a	Homme marié françois chef  cultivateur  prenom homme
4199	0.0	a	Fille hélène fillle de françois   prenom femme
4200	0.0	a	Femme mariée  marie sa femme   prenom femme
4201	1.0	a	Homme marié  jean leur gendre  cultivateur  prenom homme
4202	0.0	a	Femme mariée rosalie sa femme   prenom femme
4203	0.0	a	Fille louise leur fille   prenom femme
4204	0.0	a	Veuve françoise  journalière  prenom femme
4205	1.0	a	Garçon françois leur fils ainé   prenom homme
4206	0.0	a	Fille euphrasie leur fille  manoeuvrière  prenom femme
4207	1.0	a	Garçon baptiste  berger  prenom homme
4208	1.0	a	Homme marié louis  facteur rural  prenom homme
4209	0.0	a	Femme mariée modeste femme   prenom femme
4210	0.0	a	Femme mariée  catherine sa femme   prenom femme
4211	0.0	a	Fille marie sa fille   prenom femme
4212	0.0	a	Fille célestine leur fille   prenom femme
4213	1.0	a	Homme marié louis  cultivateur  prenom homme
4214	0.0	a	Fille louise sa fille   prenom femme
4215	0.0	a	Fille  victoire  domestique  prenom femme
4216	0.0	a	Fille  jeanne  domestique  prenom femme
4217	1.0	a	Homme marié antoine chef de ménage  scieur de long  prenom homme
4218	1.0	a	Veuf jean chef  cultiv  prenom homme
4219	0.0	a	Fille  henriette servante dans cette maison   prenom femme
4220	1.0	a	Homme marié  pierre  journalier  prenom homme
4221	0.0	a	Femme mariée marie sa femme   prenom femme
4222	1.0	a	Garçon charles   prenom homme
4223	0.0	a	Femme mariée adélaide sa femme   prenom femme
4224	0.0	a	Fille elise pensionnaire   prenom femme
4225	1.0	a	Garçon henry   prenom homme
4226	0.0	a	Veuve   repasseuse  
4227	1.0	a	Homme marié auguste  Domestique  prenom homme
4228	0.0	a	Femme mariée marie sa femme   prenom femme
4229	1.0	a	Homme marié jean chef de ménage  propriétaire  prenom homme
4230	1.0	a	Garçon eugène domestique   prenom homme
4231	0.0	a	Fille  cecile  Journalière  prenom femme
4232	1.0	a	Garçon baptiste leur fils  vivant du travail de ses parents  prenom homme
4233	1.0	a	Garçon pierre domestique   prenom homme
4234	0.0	a	Veuve o   
4235	0.0	a	Fille louise fille   prenom femme
4236	1.0	a	Garçon marien leur fils aîné   prenom homme
4237	0.0	a	Femme mariée anne sa femme   prenom femme
4238	0.0	a	Fille pétronille nièce   prenom femme
4239	0.0	a	Fille mariette sa fille   prenom femme
4240	1.0	a	Homme marié jean  métayer  prenom homme
4241	0.0	a	Femme mariée victoire sa femme   prenom femme
4242	0.0	a	Fille marie  fille du chef  prenom femme
4243	0.0	a	Fille jeanne sa fille   prenom femme
4244	0.0	a	Fille marie leur fille   prenom femme
4245	1.0	a	Garçon  eugène leur fils ainé   prenom homme
4246	1.0	a	Homme marié michel leur fils   prenom homme
4247	0.0	a	Femme mariée louise femme du précédent   prenom femme
4248	1.0	a	Homme marié  jean chef de ménage  prop cul teur  prenom homme
4249	1.0	a	Veuf françois  cult r  prenom homme
4250	1.0	a	Garçon  jean fils du chef   prenom homme
4251	1.0	a	Garçon pierre  ouvrier charpentier  prenom homme
4252	0.0	a	Femme mariée victoire sa femme  vigneron - propriétaire  prenom femme
4253	0.0	a	Fille  elisa   prenom femme
4254	0.0	a	Veuve  marie  sans profession  prenom femme
4255	1.0	a	Garçon gilbert   prenom homme
4256	0.0	a	Fille eulalie   prenom femme
4257	0.0	a	Femme mariée marguerite sa fille   prenom femme
4258	1.0	a	Garçon alexandre le fils   prenom homme
4259	1.0	a	Garçon  jean  domestique  prenom homme
4260	1.0	a	Garçon françois   prenom homme
4261	1.0	a	Homme marié charles  Ancien séreveur  prenom homme
4262	1.0	a	Homme marié  alexandre chef de ménage  jardinier particulier  prenom homme
4263	0.0	a	Fille jeanne salariée   prenom femme
4264	0.0	a	Femme mariée michelle   prenom femme
4265	0.0	a	Fille  alline leur fille   prenom femme
4266	1.0	a	Homme marié mathurin chef de ménage  propriétaire cultivateur  prenom homme
4267	1.0	a	Garçon  joseph fils   prenom homme
4268	0.0	a	Fille caroline sa fille   prenom femme
4269	0.0	a	Fille antoinette fille  sans profession  prenom femme
4270	1.0	a	Garçon  augustin leur fils   prenom homme
4271	1.0	a	Garçon  jean  ppre  prenom homme
4272	0.0	a	Veuve gabrielle  cultivateur propriétaire  prenom femme
4273	1.0	a	Garçon charles   prenom homme
4274	1.0	a	Veuf pierre  journalier  prenom homme
4275	1.0	a	Garçon paul   prenom homme
4276	1.0	a	Homme marié jean  journalier  prenom homme
4277	0.0	a	Femme mariée marguerite femme Boudon   prenom femme
4278	0.0	a	Fille marguerite enfant des précédents   prenom femme
4279	0.0	a	Fille marie sa fille   prenom femme
4280	1.0	a	Homme marié  antoine beau fils du chzf   prenom homme
4281	1.0	a	Garçon francois  Professeur  prenom homme
4282	0.0	a	Fille marie leur fille cadette   prenom femme
4283	1.0	a	Garçon pierre leur fils   prenom homme
4284	0.0	a	Femme mariée  marie sa femme   prenom femme
4285	1.0	a	Garçon jean  domestique  prenom homme
4286	0.0	a	Fille elisabeth sa domestique   prenom femme
4287	0.0	a	Fille claire   prenom femme
4288	0.0	a	Femme mariée  antoinette sa femme   prenom femme
4289	0.0	a	Veuve marguerite chef de m  rentière  prenom femme
4290	1.0	a	Garçon jean son fils   prenom homme
4291	1.0	a	Homme marié  joseph chef de m  cultivateur  prenom homme
4292	1.0	a	Garçon  jean  berger  prenom homme
4293	0.0	a	Veuve françoise mère de ménage  sans profession  prenom femme
4294	1.0	a	Garçon  léon leur fils   prenom homme
4295	1.0	a	Garçon louis son fils   prenom homme
4296	1.0	a	Homme marié  antoine cultivateur chef de menage   prenom homme
4297	0.0	a	Fille véronique fille   prenom femme
4298	1.0	a	Homme marié dominique gendre du chef  journalier  prenom homme
4299	1.0	a	Homme marié  jean  forgeron  prenom homme
4300	1.0	a	Homme marié pierre  meunier fermier  prenom homme
4301	0.0	a	Fille louise soeur de la femme Murail   prenom femme
4302	0.0	a	Fille yvonne   prenom femme
4303	1.0	a	Garçon priest son fils  ouv menuisier  prenom homme
4304	1.0	a	Garçon guillaume   prenom homme
4305	0.0	a	Fille marie   prenom femme
4306	1.0	a	Garçon alphonse  étudiant en droit  prenom homme
4307	1.0	a	Garçon  gilbert leur fils   prenom homme
4308	0.0	a	Fille marie leur fille   prenom femme
4309	0.0	a	Femme mariée marie   prenom femme
4310	0.0	a	Fille victoire leur fille   prenom femme
4311	1.0	a	Veuf pierre père du chef de famille   prenom homme
4312	0.0	a	Femme mariée françoise sa femme   prenom femme
4313	1.0	a	Garçon jean leur fils   prenom homme
4314	1.0	a	Garçon jean son petit fils   prenom homme
4315	1.0	a	Garçon  pierre leur fils   prenom homme
4316	0.0	a	Femme mariée  angèle sa femme   prenom femme
4317	1.0	a	Veuf  louis chef de ménage  vigneron  prenom homme
4318	0.0	a	Fille  joséphine leur fille  s.p  prenom femme
4319	1.0	a	Garçon pierre leur fils  Peruquier  prenom homme
4320	1.0	a	Garçon henry leur petit fils   prenom homme
4321	0.0	a	Fille joséphine leur fille   prenom femme
4322	0.0	a	Fille  marie fille  Couturière  prenom femme
4323	1.0	a	Homme marié pierre chef de m   prenom homme
4324	0.0	a	Fille anne  cultivateur  prenom femme
4325	1.0	a	Homme marié  grégoire Chef de ménage  épicier  prenom homme
4326	1.0	a	Homme marié jean  ouvrier  prenom homme
4327	0.0	a	Veuve marie  ménagère  prenom femme
4328	0.0	a	Femme mariée     
4329	1.0	a	Garçon allain   prenom homme
4330	1.0	a	Homme marié nicolas  laboureur  prenom homme
4331	1.0	a	Garçon jean  cordonnier  prenom homme
4332	0.0	a	Veuve  victorine  Msse d'hôtel  prenom femme
4333	1.0	a	Homme marié louis  m de laines  prenom homme
4334	0.0	a	Fille marie fils   prenom femme
4335	0.0	a	Fille zélie leur fille   prenom femme
4336	1.0	a	Garçon etienne leur fils   prenom homme
4337	1.0	a	Garçon françois  propriétaire  prenom homme
4338	0.0	a	Veuve  jeanne chef de ménage et veuve  SP  prenom femme
4339	0.0	a	Femme mariée  louise sa femme   prenom femme
4340	1.0	a	Homme marié louis  borelier  prenom homme
4341	0.0	a	Fille  alexandrine  domestique  prenom femme
4342	0.0	a	Fille  isabelle sa fille   prenom femme
4343	1.0	a	Garçon jean leur enfant   prenom homme
4344	1.0	a	Garçon  henri domestique   prenom homme
4345	0.0	a	Fille annette  sans profess.  prenom femme
4346	1.0	a	Homme marié  louis  emp c  prenom homme
4347	0.0	a	Femme mariée rose femme   prenom femme
4348	0.0	a	Fille rose  domestique  prenom femme
4349	1.0	a	Homme marié  nicolas chef de ménage  domestique  prenom homme
4350	0.0	a	Femme mariée anne sa femme   prenom femme
4351	0.0	a	Fille marie  salariée  prenom femme
4352	1.0	a	Garçon michel   prenom homme
4353	0.0	a	Fille gabrielle   prenom femme
4354	1.0	a	Homme marié louis chef de ménage  meunier  prenom homme
4355	1.0	a	Homme marié jean fils ainé  colporteur  prenom homme
4356	1.0	a	Homme marié  jean chef de ménage  cultivateur  prenom homme
4357	1.0	a	Garçon jean leur fille   prenom homme
4358	1.0	a	Homme marié pierre cultivateur   prenom homme
4359	0.0	a	Femme mariée anne sa femme   prenom femme
4360	0.0	a	Fille  noémie sa fille   prenom femme
4361	1.0	a	Garçon  jean fils   prenom homme
4362	1.0	a	Garçon  antoine son fils   prenom homme
4363	1.0	a	Veuf jean  cultivateur  prenom homme
4364	0.0	a	Fille marie   prenom femme
4365	0.0	a	Fille léonide leur fille   prenom femme
4366	1.0	a	Homme marié françois  ménager  prenom homme
4367	1.0	a	Garçon martin fils ainé   prenom homme
4368	0.0	a	Fille marguerite leur fille   prenom femme
4369	1.0	a	Homme marié marien chef de mge  culv  prenom homme
4370	1.0	a	Garçon pierre leur fils   prenom homme
4371	1.0	a	Garçon  pierre leur fils   prenom homme
4372	1.0	a	Garçon  augustin  domestique  prenom homme
4373	0.0	a	Veuve ismérie  domestique  prenom femme
4374	1.0	a	Garçon françois  journalier  prenom homme
4375	0.0	a	Femme mariée constance sa femme   prenom femme
4376	0.0	a	Femme mariée henri sa femme   prenom homme
4377	1.0	a	Garçon hervé  cultivateur  prenom homme
4378	1.0	a	Garçon joseph   prenom homme
4379	0.0	a	Fille marie leur fille   prenom femme
4380	1.0	a	Garçon yves leur fils   prenom homme
4381	0.0	a	Femme mariée  suzanne sa femme   prenom femme
4382	0.0	a	Femme mariée françoise femme du précédent   prenom femme
4383	1.0	a	Garçon  auguste son fils   prenom homme
4384	1.0	a	Garçon  narcisse leur fils   prenom homme
4385	1.0	a	Homme marié  louis  propr  prenom homme
4386	0.0	a	Femme mariée  pétronille  lingère  prenom femme
4387	0.0	a	Femme mariée julienne femme   prenom femme
4388	1.0	a	Garçon jean  chanoine  prenom homme
4389	1.0	a	Garçon  jean leur fils  maçon  prenom homme
4390	1.0	a	Garçon françois  do que  prenom homme
4391	1.0	a	Homme marié  louis  menusier  prenom homme
4392	0.0	a	Fille rose servante   prenom femme
4393	0.0	a	Femme mariée magdelaine sa femme   prenom femme
4394	0.0	a	Femme mariée  marie  vivant du travail et du revenu de son mari  prenom femme
4395	0.0	a	Fille  catherine leur fille   prenom femme
4396	0.0	a	Fille louise  religieuse  prenom femme
4397	0.0	a	Fille adèle sa fille   prenom femme
4398	1.0	a	Garçon aléxis leur fils   prenom homme
4399	1.0	a	Veuf henry  cultivateur  prenom homme
4400	1.0	a	Homme marié pierre chef de m ge  j er  prenom homme
4401	0.0	a	Fille  marie leur fille  Blanchisseuse  prenom femme
4402	0.0	a	Veuve victoire  rentière  prenom femme
4403	0.0	a	Fille marie  cultivatrice  prenom femme
4404	1.0	a	Garçon françois fils  sans prof  prenom homme
4405	1.0	a	Garçon alfred leur fils  vignerons  prenom homme
4406	0.0	a	Fille philomène fille de Madeleine Chosson  vivant du travail de sa mère  prenom femme
4407	0.0	a	Fille gilberte fille   prenom femme
4408	0.0	a	Fille marie  instittrice  prenom femme
4409	1.0	a	Homme marié victor  employé au chemin de fer  prenom homme
4410	1.0	a	Garçon léana leur fils  vivant du travail de ses parents  
4411	1.0	a	Veuf charles  Tissard  prenom homme
4412	1.0	a	Garçon léopold leur fils   prenom homme
4413	1.0	a	Garçon rené   prenom homme
4414	1.0	a	Homme marié efflam  tailleur d'habits  prenom homme
4415	0.0	a	Fille  marie  propriétaire  prenom femme
4416	1.0	a	Homme marié joseph chef de ménage  propriétaire  prenom homme
4417	1.0	a	Garçon yves son fils   prenom homme
4418	1.0	a	Veuf françois chef de maison  cultivateur  prenom homme
4419	1.0	a	Homme marié  jean  adjoint au Maire  prenom homme
4420	1.0	a	Garçon jean  cultivateur  prenom homme
4421	1.0	a	Garçon françois fils des précédents   prenom homme
4422	0.0	a	Femme mariée françoise sa f e   prenom femme
4423	1.0	a	Garçon jean   prenom homme
4424	1.0	a	Homme marié  marc  rentier  prenom homme
4425	0.0	a	Fille  marie leur fille   prenom femme
4426	0.0	a	Fille marie   prenom femme
4427	0.0	a	Femme mariée claudine   prenom femme
4428	1.0	a	Homme marié théophile chef de ménage  domestique  prenom homme
4429	0.0	a	Femme mariée anne  métayer  prenom femme
4430	0.0	a	Fille  marie servante   prenom femme
4431	0.0	a	Fille marie  propriétaire  prenom femme
4432	0.0	a	Femme mariée marianne sa fe  vivant du travail de son mari  prenom femme
4433	1.0	a	Garçon jean  domestique  prenom homme
4434	0.0	a	Fille marie fille de Rose   prenom femme
4435	0.0	a	Fille marie  s.p  prenom femme
4436	0.0	a	Fille eugénie sa fille   prenom femme
4437	0.0	a	Fille victoire fille   prenom femme
4438	0.0	a	Fille  eugénie tante  Journaliére  prenom femme
4439	1.0	a	Homme marié antoine  prop re  prenom homme
4440	0.0	a	Fille marie sa fille   prenom femme
4441	0.0	a	Femme mariée marie sa fme   prenom femme
4442	1.0	a	Garçon yves  fermière  prenom homme
4443	1.0	a	Garçon françois son fils   prenom homme
4444	1.0	a	Homme marié  michel beau père du chef   prenom homme
4445	1.0	a	Homme marié louis chef de ménage  coutelier  prenom homme
4446	1.0	a	Veuf  francoisfrançois chef de ménage  rentier  
4447	0.0	a	Fille anne   prenom femme
4448	0.0	a	Femme mariée marthe sa femme   prenom femme
4449	1.0	a	Garçon jean   prenom homme
4450	1.0	a	Garçon laurent leur fils   prenom homme
4451	1.0	a	Garçon  joseph  domestique  prenom homme
4452	0.0	a	Fille hélène fille   prenom femme
4453	0.0	a	Fille anne   prenom femme
4454	0.0	a	Fille  agnès fille   prenom femme
4455	0.0	a	Fille eugènie   prenom femme
4456	1.0	a	Garçon etienne fils de Etienne  cult  prenom homme
4457	0.0	a	Fille  louise fille de cette dernière   prenom femme
4458	0.0	a	Fille marie servante des précédents   prenom femme
4459	1.0	a	Veuf jean père de François  voiturier  prenom homme
4460	0.0	a	Fille ambroisine sa fille   prenom femme
4461	0.0	a	Fille anne   prenom femme
4462	0.0	a	Femme mariée louise sa femme   prenom femme
4463	0.0	a	Fille marie   prenom femme
4464	1.0	a	Garçon augustin leur fils   prenom homme
4465	1.0	a	Garçon jean  mensuisier  prenom homme
4466	0.0	a	Femme mariée  clémence femme   prenom femme
4467	0.0	a	Veuve marguerite   prenom femme
4468	1.0	a	Garçon  ferdinand   prenom homme
4469	1.0	a	Garçon louis leur fils   prenom homme
4470	1.0	a	Veuf françois  voiturier  prenom homme
4471	1.0	a	Garçon antoine  cultivateur  prenom homme
4472	1.0	a	Garçon pierre  sans profession  prenom homme
4473	0.0	a	Femme mariée marie sa femme   prenom femme
4474	0.0	a	Veuve marie  ménagère  prenom femme
4475	0.0	a	Fille marie leur fille   prenom femme
4476	1.0	a	Garçon amand son fils   prenom homme
4477	1.0	a	Garçon jean son fils   prenom homme
4478	0.0	a	Femme mariée  julie sa femme   prenom femme
4479	1.0	a	Homme marié gérome gendre  cult  prenom homme
4480	0.0	a	Fille mathurine pensionnaire   prenom femme
4481	1.0	a	Garçon  son fils   
4482	0.0	a	Fille marie   prenom femme
4483	1.0	a	Homme marié guillaume  tailleur d'habit  prenom homme
4484	0.0	a	Veuve joseph  manoeuvrier  prenom homme
4485	0.0	a	Fille mathilde sa fille   prenom femme
4486	1.0	a	Garçon  jean leur fils  s.p  prenom homme
4487	1.0	a	Garçon jean idem idem   prenom homme
4488	0.0	a	Fille jeanne leur fille   prenom femme
4489	0.0	a	Fille antoinette   prenom femme
4490	1.0	a	Homme marié françois chef de ménage  ou. cultivateur  prenom homme
4491	1.0	a	Garçon  victor leur fils   prenom homme
4492	0.0	a	Femme mariée louise sa femme   prenom femme
4493	1.0	a	Homme marié jean  cultivateur  prenom homme
4494	0.0	a	Veuve marie  manœuvrière  prenom femme
4495	0.0	a	Fille  claudine sa fille   prenom femme
4496	1.0	a	Garçon jean son fils   prenom homme
4497	0.0	a	Femme mariée marguerite sa femme   prenom femme
4498	0.0	a	Fille pétronille sa soeur   prenom femme
4499	0.0	a	Fille josèphe leur fille   prenom femme
4500	0.0	a	Fille  leur fille   
4501	1.0	a	Garçon antoine  cultivateur  prenom homme
4502	1.0	a	Garçon  andré  boulanger  prenom homme
4503	1.0	a	Garçon mathieu leur fils 3eme   prenom homme
4504	0.0	a	Fille marie leur fille   prenom femme
4505	0.0	a	Fille  elisabeth fille   prenom femme
4506	1.0	a	Veuf antoine chef de ménage  sans profession  prenom homme
4507	0.0	a	Fille marie sa soeur   prenom femme
4508	1.0	a	Garçon louis leur fils   prenom homme
4509	0.0	a	Veuve  marie ch. d. m  propr re  prenom femme
4510	1.0	a	Homme marié pierre  cultivateur  prenom homme
4511	1.0	a	Garçon  frédéricq domestique   prenom homme
4512	0.0	a	Femme mariée antoinette sa femme   prenom femme
4513	0.0	a	Femme mariée  julie sa femme   prenom femme
4514	0.0	a	Fille  rosalie   prenom femme
4515	0.0	a	Fille jeanne  fille des précéd ts  prenom femme
4516	1.0	a	Homme marié dominique chef du ménage  tailleur d'habits  prenom homme
4517	1.0	a	Homme marié   maçon  
4518	1.0	a	Garçon louis leur fils   prenom homme
4519	0.0	a	Veuve  marie sa fille   prenom femme
4520	0.0	a	Fille rose soeur de la femme Murail   prenom femme
4521	0.0	a	Fille philomène leur fille   prenom femme
4522	1.0	a	Veuf rené chef de ménage  cordonnier  prenom homme
4523	0.0	a	Fille angèle sa domestique   prenom femme
4524	1.0	a	Garçon etienne leur fils   prenom homme
4525	0.0	a	Femme mariée jeanne femme du précéd  cultivateur  prenom femme
4526	0.0	a	Femme mariée celestine sa femme   prenom femme
4527	0.0	a	Fille elisabeth leur fille   prenom femme
4528	0.0	a	Fille marie  cultivatrice  prenom femme
4529	0.0	a	Femme mariée françoise   prenom femme
4530	0.0	a	Femme mariée mirabelle sa femme   
4531	0.0	a	Femme mariée catherine son ép   prenom femme
4532	1.0	a	Veuf    
4533	0.0	a	Fille jeanne  s.p  prenom femme
4534	1.0	a	Homme marié françois  vig on  prenom homme
4535	0.0	a	Fille maria leur fille   prenom femme
4536	1.0	a	Homme marié  jacques  cultv  prenom homme
4537	1.0	a	Garçon  pierre enfant   prenom homme
4538	1.0	a	Garçon antoine   prenom homme
4539	1.0	a	Garçon célestine leur fils   prenom femme
4540	0.0	a	Veuve  anne  Couturière  prenom femme
4541	0.0	a	Femme mariée  marie sa femme   prenom femme
4542	0.0	a	Femme mariée marie  journalière  prenom femme
4543	0.0	a	Fille marie leur fille   prenom femme
4544	1.0	a	Homme marié louis  menuisier  prenom homme
4545	0.0	a	Fille marie leur fille   prenom femme
4546	0.0	a	Veuve gilberte leur mère   prenom femme
4547	0.0	a	Fille  marie leur cuisinière   prenom femme
4548	0.0	a	Fille mélanie leur fille  vivant du travail de ses parents  prenom femme
4549	0.0	a	Fille  augustie   
4550	0.0	a	Femme mariée louise sa femme   prenom femme
4551	0.0	a	Femme mariée catherine sa femme   prenom femme
4552	0.0	a	Fille eloise   prenom femme
4553	1.0	a	Garçon joseph  s. profession  prenom homme
4554	1.0	a	Garçon françois leur fils   prenom homme
4555	0.0	a	Fille anne domestique   prenom femme
4556	0.0	a	Fille henriette domestique   prenom femme
4557	1.0	a	Homme marié  louis chef de ménage  ajusteur  prenom homme
4558	0.0	a	Femme mariée  fanie sa femme   prenom femme
4559	0.0	a	Femme mariée marie  journalier  prenom femme
4560	1.0	a	Garçon jean oncle  maçon  prenom homme
4561	0.0	a	Femme mariée  marie sa femme   prenom femme
4562	0.0	a	Femme mariée  louise   prenom femme
4563	1.0	a	Garçon michel leur fils   prenom homme
4564	1.0	a	Homme marié jean fils  fermier  prenom homme
4565	1.0	a	Garçon louis leur fils   prenom homme
4566	0.0	a	Veuve marie veuve meunier chef de ménage   prenom femme
4567	1.0	a	Garçon  philippe  cultivateur  prenom homme
4568	1.0	a	Homme marié  louis  chauffeur  prenom homme
4569	0.0	a	Fille caroline leur fille  Blanchisseuse  prenom femme
4570	1.0	a	Garçon  jacques  cocher  prenom homme
4571	1.0	a	Homme marié françois  tisserand  prenom homme
4572	0.0	a	Femme mariée françoise sa femme   prenom femme
4573	1.0	a	Veuf andré  cultivateur  prenom homme
4574	0.0	a	Femme mariée anne sa femme   prenom femme
4575	0.0	a	Veuve suzanne  marchande  prenom femme
4576	1.0	a	Homme marié martin chef  cul r aubergiste  prenom homme
4577	0.0	a	Femme mariée jeanne   prenom femme
4578	1.0	a	Garçon  jules fils   prenom homme
4579	0.0	a	Femme mariée    
4580	1.0	a	Garçon pierre  cultivateur  prenom homme
4581	0.0	a	Femme mariée louise sa femme   prenom femme
4582	0.0	a	Femme mariée  marie sa femme   prenom femme
4583	0.0	a	Femme mariée adèle sa femme   prenom femme
4584	0.0	a	Femme mariée  marie  ménagère  prenom femme
4585	0.0	a	Veuve  anne leur grand mère   prenom femme
4586	0.0	a	Femme mariée léonarde sa femme   prenom femme
4587	0.0	a	Femme mariée marie sa femme   prenom femme
4588	1.0	a	Garçon  jacques son fils   prenom homme
4589	1.0	a	Homme marié jean  cult r  prenom homme
4590	1.0	a	Garçon mathurin leur fils   prenom homme
4591	0.0	a	Fille jeanne fille de François  cultivateur  prenom femme
4592	1.0	a	Garçon  jean leur fils   prenom homme
4593	1.0	a	Garçon françois femme Turcot   prenom homme
4594	0.0	a	Fille marguerite fille   prenom femme
4595	1.0	a	Garçon ernest leur fils   prenom homme
4596	1.0	a	Garçon jean  domestique  prenom homme
4597	0.0	a	Femme mariée anne sa femme   prenom femme
4598	1.0	a	Garçon  jean leur autre fils   prenom homme
4599	0.0	a	Fille marie leur fille   prenom femme
4600	0.0	a	Fille marie leur fille   prenom femme
4601	1.0	a	Garçon louis  ouvrier charpentier  prenom homme
4602	1.0	a	Homme marié etienne  cordier  prenom homme
4603	0.0	a	Femme mariée  julie sa femme   prenom femme
4604	0.0	a	Fille marie leur fille   prenom femme
4605	1.0	a	Homme marié joseph  propriétaire  prenom homme
4606	0.0	a	Fille marianne   prenom femme
4607	1.0	a	Garçon  jean son fils  cultivateur  prenom homme
4608	0.0	a	Femme mariée marie sa femme   prenom femme
4609	1.0	a	Garçon claude leur fils   prenom homme
4610	1.0	a	Homme marié  jean  Percepteur des rait deplace  prenom homme
4611	1.0	a	Garçon eugène leur fils   prenom homme
4612	1.0	a	Homme marié  hervé  sans profession  prenom homme
4613	0.0	a	Veuve jeanne leur grand mère   prenom femme
4614	1.0	a	Garçon  aimé  Domestique  prenom homme
4615	1.0	a	Garçon annet   prenom homme
4616	0.0	a	Femme mariée antoinette   prenom femme
4617	1.0	a	Garçon  gilbert neveu  Ajusteur  prenom homme
4618	0.0	a	Veuve  marie   prenom femme
4619	0.0	a	Fille marie   prenom femme
4620	0.0	a	Femme mariée jeanne   prenom femme
4621	0.0	a	Fille augustine leur fille   prenom femme
4622	0.0	a	Femme mariée  marie sa femme   prenom femme
4623	1.0	a	Veuf  jean aïeul du précédent   prenom homme
4624	1.0	a	Garçon  antoine leur fils   prenom homme
4625	1.0	a	Garçon philipe   prenom homme
4626	0.0	a	Femme mariée claudine sa femme   prenom femme
4627	0.0	a	Femme mariée hortense sa femme   prenom femme
4628	0.0	a	Fille marie fille  sans profession  prenom femme
4629	1.0	a	Garçon alexandre leur fils   prenom homme
4630	1.0	a	Garçon  célestin fils   prenom homme
4631	1.0	a	Homme marié  francois  Jardinier  prenom homme
4632	1.0	a	Garçon baptiste  domestique  prenom homme
4633	1.0	a	Garçon jean son fils   prenom homme
4634	1.0	a	Homme marié antoine  prop re boulanger  prenom homme
4635	1.0	a	Garçon antoine frère   prenom homme
4636	0.0	a	Femme mariée  anna sa femme   prenom femme
4637	0.0	a	Fille marianne   prenom femme
4638	0.0	a	Femme mariée  henriette sa femme   prenom femme
4639	1.0	a	Garçon anatole   prenom homme
4640	1.0	a	Garçon jean son fils   prenom homme
4641	1.0	a	Garçon antoine  bouvier  prenom homme
4642	1.0	a	Veuf françoise  p re  prenom femme
4643	0.0	a	Fille  celine Domestique   prenom femme
4644	1.0	a	Homme marié jacques leur fils  cultivateur  prenom homme
4645	1.0	a	Garçon  jean pensionnaire  cisailleur  prenom homme
4646	1.0	a	Homme marié louis  journalier  prenom homme
4647	1.0	a	Garçon pierre   prenom homme
4648	1.0	a	Garçon jean leur fils   prenom homme
4649	1.0	a	Garçon françois  s. profession  prenom homme
4650	0.0	a	Femme mariée marie sa femme   prenom femme
4651	0.0	a	Fille marie sa fille  tailleuse  prenom femme
4652	1.0	a	Garçon thimothé   prenom homme
4653	0.0	a	Fille jeanne  domestique  prenom femme
4654	1.0	a	Garçon henri son fils cadet   prenom homme
4655	1.0	a	Garçon françois leur fils   prenom homme
4656	1.0	a	Homme marié jean   prenom homme
4657	0.0	a	Femme mariée augustine femme   prenom femme
4658	0.0	a	Fille marie   prenom femme
4659	0.0	a	Veuve  marie  sas profession  prenom femme
4660	1.0	a	Garçon  charles  vivant des revenus de son père  prenom homme
4661	0.0	a	Femme mariée sophie sa femme  vivant du travail de son mari  prenom femme
4662	0.0	a	Fille  marcelline leur fille   prenom femme
4663	0.0	a	Femme mariée marie sa femme   prenom femme
4664	1.0	a	Garçon françois son fils   prenom homme
4665	0.0	a	Veuve  henriette sa mère   prenom femme
4666	0.0	a	Femme mariée  adeline   prenom femme
4667	0.0	a	Femme mariée marie sa femme   prenom femme
4668	0.0	a	Femme mariée marie sa femme   prenom femme
4669	0.0	a	Fille eugénie leur fille   prenom femme
4670	0.0	a	Femme mariée aline sa femme   prenom femme
4671	0.0	a	Femme mariée anne femme   prenom femme
4672	1.0	a	Garçon jean  s.p  prenom homme
4673	0.0	a	Femme mariée marie sa femme   prenom femme
4674	0.0	a	Fille selma leur fille   prenom femme
4675	0.0	a	Fille marie sa fille  ouv tailleuse  prenom femme
4676	0.0	a	Fille  modeste  journalière  prenom femme
4677	0.0	a	Fille marie   prenom femme
4678	1.0	a	Homme marié laurent  cultiv  prenom homme
4679	1.0	a	Homme marié claude  cultivateur  prenom homme
4680	1.0	a	Homme marié  chef de m   
4681	0.0	a	Femme mariée marie   prenom femme
4682	0.0	a	Fille  amélia sa fille   prenom femme
4683	1.0	a	Garçon  yrieixe leur fils   
4684	1.0	a	Garçon antoine beau frère   prenom homme
4685	0.0	a	Fille henriette leur fille cadette   prenom femme
4686	0.0	a	Femme mariée  jeanne   prenom femme
4687	0.0	a	Fille clémentine leur fille   prenom femme
4688	0.0	a	Femme mariée marie   prenom femme
